Customer_ID,Customer_Name,City,Age,Gender
C01972,Customer_1972,Pune,22,Male
C01973,Customer_1973,Hyderabad,20,Male
C01974,Customer_1974,Bangalore,18,Male
C01975,Customer_1975,Chennai,55,Female
C01976,Customer_1976,Delhi,32,Female
C01977,Customer_1977,Mumbai,51,Male
C01978,Customer_1978,Kolkata,52,Female
C01979,Customer_1979,Bangalore,66,Male
C01980,Customer_1980,Mumbai,42,Male
C01981,Customer_1981,Delhi,41,Male
C01982,Customer_1982,Mumbai,29,Male
C01983,Customer_1983,Bangalore,35,Male
C01984,Customer_1984,Delhi,32,Female
C01985,Customer_1985,Chennai,61,Female
C01986,Customer_1986,Bangalore,33,Male
C01987,Customer_1987,Hyderabad,44,Female
C01988,Customer_1988,Coimbatore,25,Male
C01989,Customer_1989,Pune,63,Female
C01990,Customer_1990,Bangalore,42,Male
C01991,Customer_1991,Delhi,34,Female
C01992,Customer_1992,Kolkata,46,Male
C01993,Customer_1993,Pune,25,Male
C01994,Customer_1994,Bangalore,32,Female
C01995,Customer_1995,Chennai,44,Female
C01996,Customer_1996,Kolkata,63,Male
C01997,Customer_1997,Chennai,67,Female
C01998,Customer_1998,Hyderabad,69,Male
C01999,Customer_1999,Kolkata,24,Female
C02000,Customer_2000,Mumbai,20,Female
C02001,Customer_2001,Coimbatore,46,Male
C02002,Customer_2002,Kolkata,61,Female
C02003,Customer_2003,Pune,41,Female
C02004,Customer_2004,Kolkata,20,Male
C02005,Customer_2005,Delhi,37,Female
C02006,Customer_2006,Coimbatore,63,Male
C02007,Customer_2007,Delhi,32,Male
C02008,Customer_2008,Mumbai,42,Male
C02009,Customer_2009,Kolkata,47,Male
C02010,Customer_2010,Chennai,31,Male
C02011,Customer_2011,Chennai,24,Female
C02012,Customer_2012,Bangalore,34,Male
C02013,Customer_2013,Hyderabad,61,Male
C02014,Customer_2014,Pune,37,Female
C02015,Customer_2015,Coimbatore,53,Female
C02016,Customer_2016,Hyderabad,26,Female
C02017,Customer_2017,Kolkata,55,Male
C02018,Customer_2018,Hyderabad,65,Male
C02019,Customer_2019,Bangalore,39,Male
C02020,Customer_2020,Hyderabad,19,Female
C02021,Customer_2021,Coimbatore,41,Male
C02022,Customer_2022,Mumbai,25,Female
C02023,Customer_2023,Bangalore,28,Male
C02024,Customer_2024,Mumbai,30,Female
C02025,Customer_2025,Kolkata,34,Male
C02026,Customer_2026,Bangalore,25,Male
C02027,Customer_2027,Kolkata,38,Male
C02028,Customer_2028,Kolkata,35,Female
C02029,Customer_2029,Hyderabad,47,Female
C02030,Customer_2030,Mumbai,35,Male
C02031,Customer_2031,Kolkata,63,Male
C02032,Customer_2032,Mumbai,64,Male
C02033,Customer_2033,Mumbai,48,Female
C02034,Customer_2034,Bangalore,55,Male
C02035,Customer_2035,Delhi,49,Male
C02036,Customer_2036,Hyderabad,28,Male
C02037,Customer_2037,Kolkata,62,Male
C02038,Customer_2038,Mumbai,42,Female
C02039,Customer_2039,Pune,50,Female
C02040,Customer_2040,Delhi,55,Male
C02041,Customer_2041,Kolkata,58,Male
C02042,Customer_2042,Pune,25,Female
C02043,Customer_2043,Hyderabad,28,Female
C02044,Customer_2044,Hyderabad,39,Male
C02045,Customer_2045,Mumbai,68,Female
C02046,Customer_2046,Mumbai,41,Female
C02047,Customer_2047,Coimbatore,58,Male
C02048,Customer_2048,Coimbatore,34,Female
C02049,Customer_2049,Kolkata,29,Female
C02050,Customer_2050,Bangalore,63,Male
C02051,Customer_2051,Delhi,49,Male
C02052,Customer_2052,Kolkata,32,Female
C02053,Customer_2053,Delhi,33,Male
C02054,Customer_2054,Mumbai,39,Female
C02055,Customer_2055,Hyderabad,45,Male
C02056,Customer_2056,Mumbai,37,Female
C02057,Customer_2057,Hyderabad,50,Male
C02058,Customer_2058,Coimbatore,27,Female
C02059,Customer_2059,Kolkata,57,Female
C02060,Customer_2060,Coimbatore,49,Female
C02061,Customer_2061,Hyderabad,67,Male
C02062,Customer_2062,Mumbai,50,Male
C02063,Customer_2063,Coimbatore,19,Female
C02064,Customer_2064,Chennai,50,Female
C02065,Customer_2065,Delhi,50,Male
C02066,Customer_2066,Pune,58,Male
C02067,Customer_2067,Hyderabad,30,Male
C02068,Customer_2068,Hyderabad,47,Male
C02069,Customer_2069,Chennai,50,Male
C02070,Customer_2070,Kolkata,30,Male
C02071,Customer_2071,Kolkata,69,Female
C02072,Customer_2072,Kolkata,43,Male
C02073,Customer_2073,Pune,39,Female
C02074,Customer_2074,Bangalore,56,Male
C02075,Customer_2075,Chennai,19,Male
C02076,Customer_2076,Pune,55,Female
C02077,Customer_2077,Coimbatore,56,Female
C02078,Customer_2078,Chennai,43,Male
C02079,Customer_2079,Hyderabad,63,Female
C02080,Customer_2080,Delhi,67,Female
C02081,Customer_2081,Chennai,32,Female
C02082,Customer_2082,Bangalore,51,Female
C02083,Customer_2083,Mumbai,59,Male
C02084,Customer_2084,Coimbatore,61,Female
C02085,Customer_2085,Pune,66,Male
C02086,Customer_2086,Coimbatore,57,Male
C02087,Customer_2087,Coimbatore,28,Male
C02088,Customer_2088,Chennai,20,Male
C02089,Customer_2089,Chennai,23,Female
C02090,Customer_2090,Bangalore,26,Female
C02091,Customer_2091,Delhi,23,Male
C02092,Customer_2092,Chennai,26,Male
C02093,Customer_2093,Chennai,56,Male
C02094,Customer_2094,Delhi,48,Male
C02095,Customer_2095,Bangalore,49,Female
C02096,Customer_2096,Pune,58,Male
C02097,Customer_2097,Coimbatore,67,Female
C02098,Customer_2098,Pune,29,Male
C02099,Customer_2099,Chennai,25,Male
C02100,Customer_2100,Delhi,25,Male
C02101,Customer_2101,Chennai,67,Male
C02102,Customer_2102,Kolkata,45,Female
C02103,Customer_2103,Mumbai,37,Female
C02104,Customer_2104,Pune,64,Female
C02105,Customer_2105,Kolkata,24,Male
C02106,Customer_2106,Hyderabad,28,Male
C02107,Customer_2107,Mumbai,37,Female
C02108,Customer_2108,Chennai,33,Female
C02109,Customer_2109,Bangalore,21,Male
C02110,Customer_2110,Pune,23,Male
C02111,Customer_2111,Hyderabad,39,Female
C02112,Customer_2112,Mumbai,43,Male
C02113,Customer_2113,Pune,20,Male
C02114,Customer_2114,Delhi,58,Female
C02115,Customer_2115,Bangalore,59,Male
C02116,Customer_2116,Mumbai,31,Female
C02117,Customer_2117,Delhi,28,Male
C02118,Customer_2118,Kolkata,35,Female
C02119,Customer_2119,Chennai,29,Male
C02120,Customer_2120,Delhi,40,Female
C02121,Customer_2121,Mumbai,29,Female
C02122,Customer_2122,Coimbatore,30,Female
C02123,Customer_2123,Mumbai,42,Female
C02124,Customer_2124,Coimbatore,62,Male
C02125,Customer_2125,Kolkata,68,Male
C02126,Customer_2126,Chennai,36,Female
C02127,Customer_2127,Coimbatore,63,Male
C02128,Customer_2128,Coimbatore,53,Male
C02129,Customer_2129,Delhi,62,Male
C02130,Customer_2130,Delhi,25,Male
C02131,Customer_2131,Chennai,46,Male
C02132,Customer_2132,Delhi,49,Female
C02133,Customer_2133,Pune,68,Female
C02134,Customer_2134,Chennai,61,Female
C02135,Customer_2135,Bangalore,35,Female
C02136,Customer_2136,Coimbatore,23,Male
C02137,Customer_2137,Mumbai,35,Male
C02138,Customer_2138,Bangalore,36,Female
C02139,Customer_2139,Coimbatore,39,Male
C02140,Customer_2140,Pune,54,Male
C02141,Customer_2141,Coimbatore,49,Female
C02142,Customer_2142,Coimbatore,58,Male
C02143,Customer_2143,Coimbatore,20,Female
C02144,Customer_2144,Kolkata,45,Female
C02145,Customer_2145,Pune,27,Male
C02146,Customer_2146,Hyderabad,68,Male
C02147,Customer_2147,Hyderabad,52,Female
C02148,Customer_2148,Hyderabad,46,Female
C02149,Customer_2149,Chennai,32,Male
C02150,Customer_2150,Delhi,50,Female
C02151,Customer_2151,Pune,24,Female
C02152,Customer_2152,Bangalore,29,Female
C02153,Customer_2153,Kolkata,66,Male
C02154,Customer_2154,Bangalore,47,Female
C02155,Customer_2155,Bangalore,38,Male
C02156,Customer_2156,Bangalore,48,Female
C02157,Customer_2157,Kolkata,41,Male
C02158,Customer_2158,Hyderabad,37,Female
C02159,Customer_2159,Bangalore,54,Male
C02160,Customer_2160,Kolkata,21,Male
C02161,Customer_2161,Kolkata,45,Male
C02162,Customer_2162,Delhi,61,Female
C02163,Customer_2163,Kolkata,37,Female
C02164,Customer_2164,Hyderabad,41,Female
C02165,Customer_2165,Bangalore,67,Male
C02166,Customer_2166,Kolkata,66,Female
C02167,Customer_2167,Chennai,68,Male
C02168,Customer_2168,Kolkata,49,Female
C02169,Customer_2169,Mumbai,58,Male
C02170,Customer_2170,Mumbai,53,Male
C02171,Customer_2171,Mumbai,51,Male
C02172,Customer_2172,Kolkata,53,Female
C02173,Customer_2173,Hyderabad,19,Female
C02174,Customer_2174,Bangalore,32,Female
C02175,Customer_2175,Pune,51,Male
C02176,Customer_2176,Pune,53,Male
C02177,Customer_2177,Pune,23,Female
C02178,Customer_2178,Hyderabad,56,Female
C02179,Customer_2179,Delhi,59,Female
C02180,Customer_2180,Coimbatore,68,Male
C02181,Customer_2181,Chennai,68,Male
C02182,Customer_2182,Chennai,29,Male
C02183,Customer_2183,Mumbai,20,Male
C02184,Customer_2184,Mumbai,62,Male
C02185,Customer_2185,Kolkata,35,Female
C02186,Customer_2186,Pune,57,Male
C02187,Customer_2187,Kolkata,38,Male
C02188,Customer_2188,Coimbatore,32,Male
C02189,Customer_2189,Pune,50,Male
C02190,Customer_2190,Mumbai,52,Male
C02191,Customer_2191,Bangalore,43,Female
C02192,Customer_2192,Delhi,25,Male
C02193,Customer_2193,Kolkata,53,Male
C02194,Customer_2194,Delhi,65,Male
C02195,Customer_2195,Delhi,47,Female
C02196,Customer_2196,Delhi,40,Female
C02197,Customer_2197,Mumbai,59,Female
C02198,Customer_2198,Chennai,61,Male
C02199,Customer_2199,Mumbai,31,Female
C02200,Customer_2200,Delhi,31,Male
C02201,Customer_2201,Mumbai,19,Male
C02202,Customer_2202,Delhi,54,Female
C02203,Customer_2203,Hyderabad,22,Male
C02204,Customer_2204,Pune,55,Male
C02205,Customer_2205,Chennai,62,Male
C02206,Customer_2206,Hyderabad,58,Female
C02207,Customer_2207,Bangalore,64,Male
C02208,Customer_2208,Mumbai,31,Male
C02209,Customer_2209,Bangalore,56,Female
C02210,Customer_2210,Kolkata,42,Male
C02211,Customer_2211,Mumbai,37,Male
C02212,Customer_2212,Coimbatore,19,Female
C02213,Customer_2213,Coimbatore,56,Male
C02214,Customer_2214,Pune,23,Male
C02215,Customer_2215,Hyderabad,34,Male
C02216,Customer_2216,Pune,42,Male
C02217,Customer_2217,Kolkata,45,Male
C02218,Customer_2218,Delhi,19,Female
C02219,Customer_2219,Pune,52,Female
C02220,Customer_2220,Pune,54,Female
C02221,Customer_2221,Coimbatore,22,Female
C02222,Customer_2222,Delhi,18,Male
C02223,Customer_2223,Coimbatore,57,Male
C02224,Customer_2224,Mumbai,29,Male
C02225,Customer_2225,Delhi,53,Male
C02226,Customer_2226,Hyderabad,62,Male
C02227,Customer_2227,Pune,40,Female
C02228,Customer_2228,Coimbatore,64,Female
C02229,Customer_2229,Delhi,48,Male
C02230,Customer_2230,Kolkata,28,Male
C02231,Customer_2231,Kolkata,27,Male
C02232,Customer_2232,Pune,20,Female
C02233,Customer_2233,Hyderabad,31,Male
C02234,Customer_2234,Bangalore,33,Male
C02235,Customer_2235,Coimbatore,27,Male
C02236,Customer_2236,Hyderabad,46,Female
C02237,Customer_2237,Chennai,27,Male
C02238,Customer_2238,Chennai,29,Female
C02239,Customer_2239,Chennai,47,Female
C02240,Customer_2240,Pune,58,Female
C02241,Customer_2241,Kolkata,18,Female
C02242,Customer_2242,Mumbai,22,Female
C02243,Customer_2243,Coimbatore,37,Female
C02244,Customer_2244,Kolkata,25,Male
C02245,Customer_2245,Mumbai,60,Male
C02246,Customer_2246,Mumbai,29,Male
C02247,Customer_2247,Kolkata,18,Female
C02248,Customer_2248,Coimbatore,37,Male
C02249,Customer_2249,Pune,45,Female
C02250,Customer_2250,Hyderabad,60,Female
C02251,Customer_2251,Mumbai,54,Female
C02252,Customer_2252,Bangalore,64,Male
C02253,Customer_2253,Kolkata,54,Female
C02254,Customer_2254,Kolkata,29,Female
C02255,Customer_2255,Chennai,54,Male
C02256,Customer_2256,Hyderabad,66,Male
C02257,Customer_2257,Chennai,66,Female
C02258,Customer_2258,Kolkata,61,Female
C02259,Customer_2259,Kolkata,45,Male
C02260,Customer_2260,Mumbai,64,Male
C02261,Customer_2261,Hyderabad,32,Male
C02262,Customer_2262,Delhi,23,Female
C02263,Customer_2263,Bangalore,61,Male
C02264,Customer_2264,Coimbatore,37,Male
C02265,Customer_2265,Mumbai,67,Male
C02266,Customer_2266,Kolkata,31,Female
C02267,Customer_2267,Coimbatore,19,Male
C02268,Customer_2268,Mumbai,26,Male
C02269,Customer_2269,Bangalore,54,Male
C02270,Customer_2270,Kolkata,37,Male
C02271,Customer_2271,Bangalore,43,Male
C02272,Customer_2272,Coimbatore,46,Female
C02273,Customer_2273,Delhi,18,Female
C02274,Customer_2274,Mumbai,52,Female
C02275,Customer_2275,Pune,23,Male
C02276,Customer_2276,Mumbai,54,Female
C02277,Customer_2277,Chennai,22,Female
C02278,Customer_2278,Hyderabad,50,Female
C02279,Customer_2279,Hyderabad,66,Male
C02280,Customer_2280,Chennai,68,Male
C02281,Customer_2281,Kolkata,31,Female
C02282,Customer_2282,Hyderabad,29,Female
C02283,Customer_2283,Bangalore,59,Male
C02284,Customer_2284,Coimbatore,37,Male
C02285,Customer_2285,Coimbatore,67,Female
C02286,Customer_2286,Hyderabad,41,Male
C02287,Customer_2287,Hyderabad,60,Female
C02288,Customer_2288,Chennai,51,Male
C02289,Customer_2289,Kolkata,42,Female
C02290,Customer_2290,Delhi,67,Female
C02291,Customer_2291,Hyderabad,46,Male
C02292,Customer_2292,Pune,56,Female
C02293,Customer_2293,Hyderabad,48,Female
C02294,Customer_2294,Delhi,64,Female
C02295,Customer_2295,Chennai,60,Male
C02296,Customer_2296,Delhi,67,Male
C02297,Customer_2297,Chennai,40,Male
C02298,Customer_2298,Bangalore,61,Female
C02299,Customer_2299,Chennai,55,Male
C02300,Customer_2300,Bangalore,37,Female
C02301,Customer_2301,Bangalore,40,Female
C02302,Customer_2302,Chennai,62,Male
C02303,Customer_2303,Pune,69,Male
C02304,Customer_2304,Mumbai,33,Female
C02305,Customer_2305,Chennai,67,Female
C02306,Customer_2306,Hyderabad,59,Male
C02307,Customer_2307,Pune,25,Male
C02308,Customer_2308,Pune,67,Male
C02309,Customer_2309,Hyderabad,38,Female
C02310,Customer_2310,Mumbai,18,Female
C02311,Customer_2311,Pune,25,Female
C02312,Customer_2312,Bangalore,46,Female
C02313,Customer_2313,Coimbatore,49,Female
C02314,Customer_2314,Mumbai,55,Male
C02315,Customer_2315,Kolkata,22,Male
C02316,Customer_2316,Hyderabad,64,Female
C02317,Customer_2317,Mumbai,39,Female
C02318,Customer_2318,Chennai,64,Male
C02319,Customer_2319,Coimbatore,51,Male
C02320,Customer_2320,Mumbai,18,Male
C02321,Customer_2321,Bangalore,43,Male
C02322,Customer_2322,Coimbatore,60,Female
C02323,Customer_2323,Chennai,27,Male
C02324,Customer_2324,Delhi,47,Female
C02325,Customer_2325,Hyderabad,67,Male
C02326,Customer_2326,Coimbatore,35,Male
C02327,Customer_2327,Hyderabad,34,Male
C02328,Customer_2328,Mumbai,43,Female
C02329,Customer_2329,Pune,25,Female
C02330,Customer_2330,Chennai,64,Male
C02331,Customer_2331,Delhi,57,Female
C02332,Customer_2332,Chennai,66,Female
C02333,Customer_2333,Hyderabad,29,Male
C02334,Customer_2334,Chennai,44,Male
C02335,Customer_2335,Delhi,25,Female
C02336,Customer_2336,Pune,42,Female
C02337,Customer_2337,Mumbai,63,Female
C02338,Customer_2338,Bangalore,21,Male
C02339,Customer_2339,Chennai,50,Male
C02340,Customer_2340,Coimbatore,18,Female
C02341,Customer_2341,Bangalore,36,Male
C02342,Customer_2342,Hyderabad,48,Male
C02343,Customer_2343,Mumbai,33,Female
C02344,Customer_2344,Kolkata,31,Female
C02345,Customer_2345,Mumbai,65,Male
C02346,Customer_2346,Chennai,22,Male
C02347,Customer_2347,Coimbatore,58,Female
C02348,Customer_2348,Pune,43,Male
C02349,Customer_2349,Mumbai,45,Male
C02350,Customer_2350,Chennai,19,Female
C02351,Customer_2351,Chennai,67,Female
C02352,Customer_2352,Bangalore,23,Male
C02353,Customer_2353,Mumbai,26,Male
C02354,Customer_2354,Chennai,50,Male
C02355,Customer_2355,Bangalore,58,Female
C02356,Customer_2356,Coimbatore,42,Male
C02357,Customer_2357,Delhi,65,Male
C02358,Customer_2358,Coimbatore,30,Female
C02359,Customer_2359,Kolkata,26,Female
C02360,Customer_2360,Bangalore,30,Male
C02361,Customer_2361,Bangalore,48,Female
C02362,Customer_2362,Chennai,58,Female
C02363,Customer_2363,Hyderabad,28,Male
C02364,Customer_2364,Hyderabad,21,Female
C02365,Customer_2365,Pune,51,Female
C02366,Customer_2366,Hyderabad,55,Male
C02367,Customer_2367,Bangalore,63,Female
C02368,Customer_2368,Pune,21,Male
C02369,Customer_2369,Coimbatore,55,Male
C02370,Customer_2370,Chennai,36,Female
C02371,Customer_2371,Coimbatore,23,Female
C02372,Customer_2372,Mumbai,51,Female
C02373,Customer_2373,Kolkata,35,Male
C02374,Customer_2374,Kolkata,30,Female
C02375,Customer_2375,Bangalore,58,Male
C02376,Customer_2376,Bangalore,40,Female
C02377,Customer_2377,Pune,36,Female
C02378,Customer_2378,Chennai,62,Female
C02379,Customer_2379,Delhi,28,Male
C02380,Customer_2380,Bangalore,18,Female
C02381,Customer_2381,Delhi,41,Female
C02382,Customer_2382,Coimbatore,24,Male
C02383,Customer_2383,Delhi,42,Male
C02384,Customer_2384,Hyderabad,38,Female
C02385,Customer_2385,Chennai,32,Female
C02386,Customer_2386,Kolkata,18,Female
C02387,Customer_2387,Kolkata,29,Male
C02388,Customer_2388,Delhi,24,Male
C02389,Customer_2389,Kolkata,32,Male
C02390,Customer_2390,Coimbatore,38,Male
C02391,Customer_2391,Chennai,36,Female
C02392,Customer_2392,Hyderabad,46,Male
C02393,Customer_2393,Chennai,42,Male
C02394,Customer_2394,Bangalore,50,Male
C02395,Customer_2395,Delhi,66,Female
C02396,Customer_2396,Chennai,49,Female
C02397,Customer_2397,Coimbatore,66,Male
C02398,Customer_2398,Kolkata,52,Male
C02399,Customer_2399,Mumbai,61,Female
C02400,Customer_2400,Chennai,55,Female
C02401,Customer_2401,Delhi,43,Female
C02402,Customer_2402,Hyderabad,28,Female
C02403,Customer_2403,Kolkata,52,Female
C02404,Customer_2404,Hyderabad,25,Female
C02405,Customer_2405,Delhi,63,Female
C02406,Customer_2406,Kolkata,31,Female
C02407,Customer_2407,Bangalore,27,Male
C02408,Customer_2408,Kolkata,19,Male
C02409,Customer_2409,Bangalore,63,Male
C02410,Customer_2410,Hyderabad,26,Male
C02411,Customer_2411,Hyderabad,20,Male
C02412,Customer_2412,Delhi,38,Male
C02413,Customer_2413,Bangalore,43,Female
C02414,Customer_2414,Hyderabad,25,Female
C02415,Customer_2415,Bangalore,65,Male
C02416,Customer_2416,Hyderabad,19,Male
C02417,Customer_2417,Kolkata,23,Female
C02418,Customer_2418,Chennai,45,Female
C02419,Customer_2419,Coimbatore,46,Female
C02420,Customer_2420,Mumbai,43,Male
C02421,Customer_2421,Coimbatore,42,Female
C02422,Customer_2422,Kolkata,29,Male
C02423,Customer_2423,Pune,22,Male
C02424,Customer_2424,Coimbatore,51,Female
C02425,Customer_2425,Chennai,65,Female
C02426,Customer_2426,Pune,54,Male
C02427,Customer_2427,Hyderabad,32,Female
C02428,Customer_2428,Mumbai,61,Female
C02429,Customer_2429,Mumbai,53,Male
C02430,Customer_2430,Hyderabad,32,Female
C02431,Customer_2431,Hyderabad,60,Male
C02432,Customer_2432,Bangalore,65,Male
C02433,Customer_2433,Hyderabad,40,Female
C02434,Customer_2434,Delhi,23,Male
C02435,Customer_2435,Coimbatore,63,Male
C02436,Customer_2436,Hyderabad,67,Female
C02437,Customer_2437,Delhi,61,Female
C02438,Customer_2438,Hyderabad,60,Female
C02439,Customer_2439,Bangalore,62,Male
C02440,Customer_2440,Delhi,38,Male
C02441,Customer_2441,Coimbatore,40,Female
C02442,Customer_2442,Chennai,60,Male
C02443,Customer_2443,Delhi,33,Female
C02444,Customer_2444,Kolkata,64,Female
C02445,Customer_2445,Bangalore,32,Male
C02446,Customer_2446,Pune,42,Female
C02447,Customer_2447,Coimbatore,53,Male
C02448,Customer_2448,Delhi,28,Male
C02449,Customer_2449,Kolkata,68,Female
C02450,Customer_2450,Kolkata,32,Male
C02451,Customer_2451,Coimbatore,21,Female
C02452,Customer_2452,Coimbatore,38,Male
C02453,Customer_2453,Kolkata,30,Male
C02454,Customer_2454,Hyderabad,39,Male
C02455,Customer_2455,Kolkata,36,Female
C02456,Customer_2456,Hyderabad,51,Male
C02457,Customer_2457,Pune,31,Female
C02458,Customer_2458,Bangalore,21,Male
C02459,Customer_2459,Mumbai,65,Male
C02460,Customer_2460,Hyderabad,69,Female
C02461,Customer_2461,Kolkata,63,Female
C02462,Customer_2462,Kolkata,44,Female
C02463,Customer_2463,Chennai,46,Female
C02464,Customer_2464,Kolkata,64,Female
C02465,Customer_2465,Bangalore,45,Male
C02466,Customer_2466,Delhi,52,Male
C02467,Customer_2467,Delhi,25,Female
C02468,Customer_2468,Kolkata,33,Male
C02469,Customer_2469,Chennai,59,Male
C02470,Customer_2470,Hyderabad,53,Male
C02471,Customer_2471,Bangalore,47,Female
C02472,Customer_2472,Chennai,35,Male
C02473,Customer_2473,Hyderabad,19,Male
C02474,Customer_2474,Bangalore,66,Male
C02475,Customer_2475,Kolkata,30,Female
C02476,Customer_2476,Delhi,21,Male
C02477,Customer_2477,Bangalore,43,Male
C02478,Customer_2478,Kolkata,42,Female
C02479,Customer_2479,Pune,47,Female
C02480,Customer_2480,Mumbai,28,Male
C02481,Customer_2481,Bangalore,24,Male
C02482,Customer_2482,Mumbai,48,Female
C02483,Customer_2483,Bangalore,61,Female
C02484,Customer_2484,Mumbai,27,Female
C02485,Customer_2485,Pune,56,Female
C02486,Customer_2486,Delhi,30,Female
C02487,Customer_2487,Coimbatore,48,Female
C02488,Customer_2488,Hyderabad,24,Female
C02489,Customer_2489,Mumbai,66,Male
C02490,Customer_2490,Pune,59,Female
C02491,Customer_2491,Mumbai,59,Female
C02492,Customer_2492,Delhi,53,Male
C02493,Customer_2493,Mumbai,37,Female
C02494,Customer_2494,Pune,21,Female
C02495,Customer_2495,Kolkata,24,Male
C02496,Customer_2496,Pune,18,Female
C02497,Customer_2497,Coimbatore,61,Male
C02498,Customer_2498,Coimbatore,62,Male
C02499,Customer_2499,Coimbatore,59,Male
C02500,Customer_2500,Chennai,64,Male
C02501,Customer_2501,Delhi,30,Female
C02502,Customer_2502,Kolkata,39,Male
C02503,Customer_2503,Chennai,38,Male
C02504,Customer_2504,Delhi,39,Female
C02505,Customer_2505,Kolkata,45,Male
C02506,Customer_2506,Mumbai,26,Male
C02507,Customer_2507,Kolkata,43,Male
C02508,Customer_2508,Pune,26,Male
C02509,Customer_2509,Chennai,32,Female
C02510,Customer_2510,Mumbai,27,Male
C02511,Customer_2511,Pune,41,Female
C02512,Customer_2512,Delhi,59,Female
C02513,Customer_2513,Kolkata,25,Male
C02514,Customer_2514,Pune,41,Male
C02515,Customer_2515,Mumbai,33,Male
C02516,Customer_2516,Chennai,66,Male
C02517,Customer_2517,Chennai,43,Female
C02518,Customer_2518,Coimbatore,44,Female
C02519,Customer_2519,Kolkata,54,Female
C02520,Customer_2520,Pune,21,Male
C02521,Customer_2521,Coimbatore,67,Female
C02522,Customer_2522,Mumbai,41,Male
C02523,Customer_2523,Coimbatore,36,Male
C02524,Customer_2524,Bangalore,53,Male
C02525,Customer_2525,Delhi,56,Male
C02526,Customer_2526,Coimbatore,27,Male
C02527,Customer_2527,Delhi,42,Female
C02528,Customer_2528,Mumbai,35,Female
C02529,Customer_2529,Bangalore,36,Male
C02530,Customer_2530,Chennai,53,Female
C02531,Customer_2531,Kolkata,27,Male
C02532,Customer_2532,Hyderabad,50,Male
C02533,Customer_2533,Hyderabad,67,Male
C02534,Customer_2534,Kolkata,22,Female
C02535,Customer_2535,Mumbai,64,Male
C02536,Customer_2536,Bangalore,66,Male
C02537,Customer_2537,Bangalore,52,Female
C02538,Customer_2538,Delhi,61,Female
C02539,Customer_2539,Chennai,51,Female
C02540,Customer_2540,Pune,50,Male
C02541,Customer_2541,Coimbatore,38,Male
C02542,Customer_2542,Bangalore,34,Female
C02543,Customer_2543,Kolkata,39,Male
C02544,Customer_2544,Pune,65,Female
C02545,Customer_2545,Hyderabad,54,Female
C02546,Customer_2546,Pune,32,Male
C02547,Customer_2547,Chennai,52,Male
C02548,Customer_2548,Kolkata,45,Female
C02549,Customer_2549,Chennai,24,Female
C02550,Customer_2550,Pune,49,Female
C02551,Customer_2551,Coimbatore,28,Female
C02552,Customer_2552,Mumbai,27,Male
C02553,Customer_2553,Bangalore,26,Female
C02554,Customer_2554,Kolkata,31,Female
C02555,Customer_2555,Mumbai,30,Female
C02556,Customer_2556,Pune,42,Male
C02557,Customer_2557,Bangalore,19,Male
C02558,Customer_2558,Delhi,52,Female
C02559,Customer_2559,Mumbai,24,Male
C02560,Customer_2560,Mumbai,38,Male
C02561,Customer_2561,Pune,35,Male
C02562,Customer_2562,Hyderabad,20,Female
C02563,Customer_2563,Pune,59,Female
C02564,Customer_2564,Mumbai,56,Male
C02565,Customer_2565,Bangalore,58,Female
C02566,Customer_2566,Coimbatore,66,Female
C02567,Customer_2567,Hyderabad,28,Male
C02568,Customer_2568,Pune,56,Male
C02569,Customer_2569,Coimbatore,41,Female
C02570,Customer_2570,Kolkata,63,Male
C02571,Customer_2571,Pune,36,Female
C02572,Customer_2572,Mumbai,21,Female
C02573,Customer_2573,Coimbatore,43,Male
C02574,Customer_2574,Mumbai,55,Female
C02575,Customer_2575,Delhi,59,Female
C02576,Customer_2576,Coimbatore,49,Male
C02577,Customer_2577,Coimbatore,56,Male
C02578,Customer_2578,Pune,62,Male
C02579,Customer_2579,Mumbai,63,Female
C02580,Customer_2580,Kolkata,53,Male
C02581,Customer_2581,Chennai,57,Male
C02582,Customer_2582,Hyderabad,54,Male
C02583,Customer_2583,Chennai,50,Male
C02584,Customer_2584,Hyderabad,53,Female
C02585,Customer_2585,Kolkata,20,Female
C02586,Customer_2586,Coimbatore,26,Male
C02587,Customer_2587,Coimbatore,25,Female
C02588,Customer_2588,Pune,50,Male
C02589,Customer_2589,Delhi,23,Male
C02590,Customer_2590,Mumbai,58,Female
C02591,Customer_2591,Mumbai,56,Female
C02592,Customer_2592,Mumbai,21,Male
C02593,Customer_2593,Pune,30,Male
C02594,Customer_2594,Hyderabad,66,Female
C02595,Customer_2595,Coimbatore,19,Male
C02596,Customer_2596,Kolkata,22,Female
C02597,Customer_2597,Mumbai,61,Male
C02598,Customer_2598,Chennai,44,Male
C02599,Customer_2599,Mumbai,49,Female
C02600,Customer_2600,Coimbatore,38,Female
C02601,Customer_2601,Pune,25,Female
C02602,Customer_2602,Kolkata,55,Female
C02603,Customer_2603,Delhi,25,Female
C02604,Customer_2604,Kolkata,67,Female
C02605,Customer_2605,Chennai,20,Female
C02606,Customer_2606,Mumbai,61,Male
C02607,Customer_2607,Mumbai,20,Male
C02608,Customer_2608,Bangalore,39,Male
C02609,Customer_2609,Hyderabad,23,Female
C02610,Customer_2610,Chennai,19,Female
C02611,Customer_2611,Bangalore,40,Female
C02612,Customer_2612,Kolkata,61,Male
